ID_annotation_event,approved,ID_approval_user,ID_annotation_user,Created,Last_Changed
934,0,,5,2013-08-07 12:45:24,2013-08-07 12:45:24
935,0,,5,2013-08-07 12:46:40,2013-08-07 12:46:40
936,0,,5,2013-08-07 12:56:18,2013-08-07 12:56:18
937,0,,5,2013-08-07 12:58:19,2013-08-07 12:58:19
938,0,,5,2013-08-07 12:59:47,2013-08-07 12:59:47
939,0,,5,2013-08-07 13:04:33,2013-08-07 13:04:33
940,0,,5,2013-08-07 13:05:37,2013-08-07 13:05:37
941,0,,5,2013-08-07 13:07:07,2013-08-07 13:07:07
942,0,,5,2013-08-07 13:10:37,2013-08-07 13:10:37
943,0,,5,2013-08-07 13:14:40,2013-08-07 13:14:40
944,0,,5,2013-08-07 13:17:12,2013-08-07 13:17:12
945,0,,5,2013-08-07 13:18:31,2013-08-07 13:18:31
946,0,,5,2013-08-07 13:19:54,2013-08-07 13:19:54
947,0,,5,2013-08-07 13:26:05,2013-08-07 13:26:05
948,0,,5,2013-08-07 13:28:51,2013-08-07 13:28:51
949,0,,5,2013-08-07 13:30:33,2013-08-07 13:30:33
950,0,,5,2013-08-07 13:33:36,2013-08-07 13:33:36
951,0,,5,2013-08-07 13:35:12,2013-08-07 13:35:12
952,0,,5,2013-08-07 13:38:31,2013-08-07 13:38:31
953,0,,5,2013-08-07 13:40:15,2013-08-07 13:40:15
954,0,,5,2013-08-07 13:44:54,2013-08-07 13:44:54
955,0,,5,2013-08-07 13:49:18,2013-08-07 13:49:18
956,0,,5,2013-08-07 13:54:20,2013-08-07 13:54:20
957,0,,5,2013-08-07 13:56:50,2013-08-07 13:56:50
958,0,,5,2013-08-07 13:58:27,2013-08-07 13:58:27
959,0,,5,2013-08-07 14:13:43,2013-08-07 14:13:43
960,0,,5,2013-08-07 14:23:10,2013-08-07 14:23:10
961,0,,5,2013-08-07 14:28:16,2013-08-07 14:28:16
962,0,,5,2013-08-07 14:32:33,2013-08-07 14:32:33
963,0,,5,2013-08-07 14:36:48,2013-08-07 14:36:48
964,0,,5,2013-08-07 14:37:17,2013-08-07 14:37:17
965,0,,5,2013-08-07 14:41:29,2013-08-07 14:41:29
966,0,,5,2013-08-07 14:41:53,2013-08-07 14:41:53
967,0,,5,2013-08-07 14:47:57,2013-08-07 14:47:57
968,0,,5,2013-08-07 14:48:38,2013-08-07 14:48:38
969,0,,5,2013-08-07 14:53:34,2013-08-07 14:53:34
970,0,,5,2013-08-07 14:55:40,2013-08-07 14:55:40
971,0,,5,2013-08-07 14:57:12,2013-08-07 14:57:12
972,0,,5,2013-08-07 15:01:51,2013-08-07 15:01:51
973,0,,5,2013-08-07 15:03:51,2013-08-07 15:03:51
974,0,,5,2013-08-07 15:05:52,2013-08-07 15:05:52
975,0,,5,2013-08-07 15:13:24,2013-08-07 15:13:24
976,0,,4,2013-08-08 16:40:52,2013-08-08 16:40:52
977,0,,4,2013-08-08 16:46:47,2013-08-08 16:46:47
978,0,,4,2013-08-08 16:51:02,2013-08-08 16:51:02
979,0,,4,2013-08-08 16:54:54,2013-08-08 16:54:54
980,0,,4,2013-08-08 16:56:44,2013-08-08 16:56:44
981,0,,4,2013-08-08 16:58:57,2013-08-08 16:58:57
982,0,,4,2013-08-08 17:02:58,2013-08-08 17:02:58
983,0,,4,2013-08-08 17:07:13,2013-08-08 17:07:13
984,0,,4,2013-08-08 17:08:56,2013-08-08 17:08:56
985,0,,4,2013-08-08 17:14:27,2013-08-08 17:14:27
986,0,,4,2013-08-08 17:14:56,2013-08-08 17:14:56
987,0,,4,2013-08-08 17:18:21,2013-08-08 17:18:21
988,0,,4,2013-08-08 17:22:25,2013-08-08 17:22:25
989,0,,4,2013-08-08 17:29:29,2013-08-08 17:29:29
990,0,,4,2013-08-08 17:32:22,2013-08-08 17:32:22
991,0,,4,2013-08-08 17:35:33,2013-08-08 17:35:33
992,0,,4,2013-08-08 17:38:34,2013-08-08 17:38:34
993,0,,4,2013-08-08 17:56:34,2013-08-08 17:56:34
994,0,,4,2013-08-08 17:59:56,2013-08-08 17:59:56
995,0,,4,2013-08-08 18:01:56,2013-08-08 18:01:56
996,0,,4,2013-08-08 18:03:25,2013-08-08 18:03:25
997,0,,4,2013-08-08 18:05:53,2013-08-08 18:05:53
998,0,,4,2013-08-08 18:07:36,2013-08-08 18:07:36
999,0,,4,2013-08-08 18:11:05,2013-08-08 18:11:05
1000,0,,4,2013-08-08 18:17:17,2013-08-08 18:17:17
1001,0,,4,2013-08-08 18:20:19,2013-08-08 18:20:19
1002,0,,4,2013-08-08 18:23:45,2013-08-08 18:23:45
1003,0,,4,2013-08-08 18:24:18,2013-08-08 18:24:18
1004,0,,4,2013-08-08 18:28:00,2013-08-08 18:28:00
1005,0,,4,2013-08-21 17:23:42,2013-08-21 17:23:42
1006,0,,4,2013-08-21 17:29:55,2013-08-21 17:29:55
1007,0,,4,2013-08-21 17:42:23,2013-08-21 17:42:23
1008,0,,4,2013-08-21 17:45:15,2013-08-21 17:45:15
1009,0,,4,2013-08-21 17:46:29,2013-08-21 17:46:29
1010,0,,4,2013-08-21 17:51:08,2013-08-21 17:51:08
1011,0,,4,2013-08-21 17:54:58,2013-08-21 17:54:58
1012,0,,4,2013-08-21 17:58:33,2013-08-21 17:58:33
1013,0,,4,2013-08-21 18:01:49,2013-08-21 18:01:49
1014,0,,4,2013-08-21 18:02:41,2013-08-21 18:02:41
1015,0,,4,2013-08-21 18:06:13,2013-08-21 18:06:13
1016,0,,4,2013-08-21 18:08:42,2013-08-21 18:08:42
1017,0,,4,2013-08-21 18:32:23,2013-08-21 18:32:23
1018,0,,4,2013-08-21 18:33:01,2013-08-21 18:33:01
1019,0,,4,2013-08-21 18:35:03,2013-08-21 18:35:03
1020,0,,4,2013-08-21 18:35:24,2013-08-21 18:35:24
1021,0,,4,2013-08-21 18:38:34,2013-08-21 18:38:34
1022,0,,4,2013-08-21 18:42:18,2013-08-21 18:42:18
1023,0,,4,2013-08-21 18:44:29,2013-08-21 18:44:29
1024,0,,4,2013-08-21 18:44:48,2013-08-21 18:44:48
1025,0,,4,2013-08-21 18:46:51,2013-08-21 18:46:51
1026,0,,4,2013-08-21 18:47:02,2013-08-21 18:47:02
1027,0,,4,2013-08-21 18:49:41,2013-08-21 18:49:41
1028,0,,4,2013-08-21 18:53:16,2013-08-21 18:53:16
1029,0,,4,2013-08-21 18:55:38,2013-08-21 18:55:38
1030,0,,4,2013-08-21 18:57:50,2013-08-21 18:57:50
1031,0,,4,2013-08-21 19:00:34,2013-08-21 19:00:34
1032,0,,4,2013-08-21 19:02:57,2013-08-21 19:02:57
1033,0,,4,2013-08-21 19:05:25,2013-08-21 19:05:25
1034,0,,4,2013-08-21 19:05:56,2013-08-21 19:05:56
1035,0,,4,2013-08-21 19:07:43,2013-08-21 19:07:43
1036,0,,4,2013-08-21 19:07:49,2013-08-21 19:07:49
1037,0,,4,2013-08-21 19:10:52,2013-08-21 19:10:52
1038,0,,4,2013-08-26 18:21:32,2013-08-26 18:21:32
1039,0,,4,2013-08-26 18:24:31,2013-08-26 18:24:31
1040,0,,4,2013-08-26 18:28:08,2013-08-26 18:28:08
1041,0,,4,2013-08-26 18:32:18,2013-08-26 18:32:18
1042,0,,4,2013-08-26 18:33:57,2013-08-26 18:33:57
1043,0,,4,2013-08-26 18:42:07,2013-08-26 18:42:07
1044,0,,4,2013-08-26 18:45:44,2013-08-26 18:45:44
1045,0,,4,2013-08-26 18:49:31,2013-08-26 18:49:31
1046,0,,4,2013-08-26 18:54:29,2013-08-26 18:54:29
1047,0,,4,2013-08-26 18:55:40,2013-08-26 18:55:40
1048,0,,4,2013-08-26 18:55:50,2013-08-26 18:55:50
1049,0,,4,2013-08-26 18:58:40,2013-08-26 18:58:40
1050,0,,4,2013-08-26 19:00:09,2013-08-26 19:00:09
1051,0,,4,2013-08-26 19:09:54,2013-08-26 19:09:54
1052,0,,4,2013-08-26 19:12:13,2013-08-26 19:12:13
1053,0,,4,2013-08-26 19:14:09,2013-08-26 19:14:09
1054,0,,4,2013-08-26 19:16:45,2013-08-26 19:16:45
1055,0,,4,2013-08-26 19:19:16,2013-08-26 19:19:16
1056,0,,4,2013-08-26 19:21:00,2013-08-26 19:21:00
1057,0,,4,2013-08-26 19:22:45,2013-08-26 19:22:45
1058,0,,4,2013-08-26 19:24:36,2013-08-26 19:24:36
1059,0,,4,2013-08-26 19:26:25,2013-08-26 19:26:25
1060,0,,4,2013-08-26 19:28:43,2013-08-26 19:28:43
1061,0,,4,2013-08-26 19:29:42,2013-08-26 19:29:42
1062,0,,4,2013-08-26 19:31:43,2013-08-26 19:31:43
1063,0,,4,2013-08-26 19:34:17,2013-08-26 19:34:17
1064,0,,4,2013-08-26 19:36:23,2013-08-26 19:36:23
1065,0,,4,2013-08-26 19:38:51,2013-08-26 19:38:51
1066,0,,4,2013-08-26 19:41:52,2013-08-26 19:41:52
1067,0,,4,2013-08-26 19:43:54,2013-08-26 19:43:54
1068,0,,4,2013-08-26 19:47:10,2013-08-26 19:47:10
1069,0,,4,2013-08-26 19:49:17,2013-08-26 19:49:17
1070,0,,4,2013-08-26 19:50:58,2013-08-26 19:50:58
1071,0,,4,2013-08-26 19:52:49,2013-08-26 19:52:49
1072,0,,4,2013-08-26 19:55:17,2013-08-26 19:55:17
1073,0,,4,2013-08-26 19:57:47,2013-08-26 19:57:47
1074,0,,4,2013-08-26 19:58:04,2013-08-26 19:58:04
1075,0,,4,2013-08-26 20:00:55,2013-08-26 20:00:55
1076,0,,4,2013-08-26 20:07:13,2013-08-26 20:07:13
1077,0,,4,2013-08-26 20:09:59,2013-08-26 20:09:59
1078,0,,4,2013-08-26 20:10:23,2013-08-26 20:10:23
1079,0,,4,2013-09-02 18:06:33,2013-09-02 18:06:33
1080,0,,4,2013-09-02 18:09:59,2013-09-02 18:09:59
1081,0,,4,2013-09-02 18:12:53,2013-09-02 18:12:53
1082,0,,4,2013-09-02 18:15:49,2013-09-02 18:15:49
1083,0,,4,2013-09-02 18:18:09,2013-09-02 18:18:09
1084,0,,4,2013-09-02 18:20:56,2013-09-02 18:20:56
1085,0,,4,2013-09-02 18:22:59,2013-09-02 18:22:59
1086,0,,4,2013-09-02 18:27:14,2013-09-02 18:27:14
1087,0,,4,2013-09-02 18:28:57,2013-09-02 18:28:57
1088,0,,4,2013-09-02 18:32:31,2013-09-02 18:32:31
1089,0,,4,2013-09-02 18:32:45,2013-09-02 18:32:45
1090,0,,4,2013-09-02 18:35:35,2013-09-02 18:35:35
1091,0,,4,2013-09-02 18:38:17,2013-09-02 18:38:17
1092,0,,4,2013-09-02 18:40:23,2013-09-02 18:40:23
1093,0,,4,2013-09-02 18:42:30,2013-09-02 18:42:30
1094,0,,4,2013-09-02 18:47:13,2013-09-02 18:47:13
1095,0,,4,2013-09-02 18:49:09,2013-09-02 18:49:09
1096,0,,4,2013-09-02 18:49:27,2013-09-02 18:49:27
1097,0,,4,2013-09-02 18:49:43,2013-09-02 18:49:43
1098,0,,4,2013-09-02 18:51:49,2013-09-02 18:51:49
1099,0,,4,2013-09-02 18:52:46,2013-09-02 18:52:46
1100,0,,4,2013-09-02 18:54:58,2013-09-02 18:54:58
1101,0,,4,2013-09-02 18:57:38,2013-09-02 18:57:38
1102,0,,4,2013-09-02 18:58:58,2013-09-02 18:58:58
1103,0,,4,2013-09-02 19:01:52,2013-09-02 19:01:52
1104,0,,4,2013-09-02 19:04:28,2013-09-02 19:04:28
1105,0,,4,2013-09-02 19:07:49,2013-09-02 19:07:49
1106,0,,4,2013-09-02 19:09:41,2013-09-02 19:09:41
1107,0,,4,2013-09-02 19:09:51,2013-09-02 19:09:51
1108,0,,4,2013-09-02 19:11:48,2013-09-02 19:11:48
1109,0,,4,2013-09-02 19:13:12,2013-09-02 19:13:12
1110,0,,4,2013-09-02 19:19:01,2013-09-02 19:19:01
1111,0,,4,2013-09-02 19:22:01,2013-09-02 19:22:01
1112,0,,4,2013-09-02 19:24:39,2013-09-02 19:24:39
1113,0,,4,2013-09-02 19:27:13,2013-09-02 19:27:13
1114,0,,4,2013-09-02 19:29:09,2013-09-02 19:29:09
1115,0,,4,2013-09-02 19:31:36,2013-09-02 19:31:36
1116,0,,4,2013-09-02 19:34:10,2013-09-02 19:34:10
1117,0,,4,2013-09-02 19:35:50,2013-09-02 19:35:50
1118,0,,4,2013-09-02 19:38:17,2013-09-02 19:38:17
1119,0,,4,2013-09-02 19:41:10,2013-09-02 19:41:10
1120,0,,4,2013-09-02 19:43:12,2013-09-02 19:43:12
1121,0,,4,2013-09-02 19:46:57,2013-09-02 19:46:57
1122,0,,4,2013-09-02 19:48:53,2013-09-02 19:48:53
1123,0,,4,2013-09-02 19:51:23,2013-09-02 19:51:23
1124,0,,4,2013-09-02 19:53:06,2013-09-02 19:53:06
1125,0,,4,2013-09-02 19:55:18,2013-09-02 19:55:18
1126,0,,4,2013-09-02 19:57:21,2013-09-02 19:57:21
1127,0,,4,2013-09-02 19:58:53,2013-09-02 19:58:53
1128,0,,4,2013-09-02 20:00:37,2013-09-02 20:00:37
1129,0,,4,2013-09-02 20:03:32,2013-09-02 20:03:32
1130,0,,4,2013-09-02 20:07:22,2013-09-02 20:07:22
1131,0,,4,2013-09-02 20:07:32,2013-09-02 20:07:32
1132,0,,4,2013-09-02 20:09:10,2013-09-02 20:09:10
1133,0,,4,2013-09-02 20:13:06,2013-09-02 20:13:06
1134,0,,4,2013-09-02 20:15:38,2013-09-02 20:15:38
1135,0,,4,2013-09-02 20:16:58,2013-09-02 20:16:58
1136,0,,4,2013-09-02 20:17:09,2013-09-02 20:17:09
1137,0,,4,2013-09-02 20:19:25,2013-09-02 20:19:25
1138,0,,4,2013-09-02 20:21:45,2013-09-02 20:21:45
1139,0,,4,2013-09-02 20:24:02,2013-09-02 20:24:02
1140,0,,4,2013-09-02 20:25:15,2013-09-02 20:25:15
1141,0,,4,2013-09-02 20:31:20,2013-09-02 20:31:20
1142,0,,4,2013-09-02 20:33:39,2013-09-02 20:33:39
1143,0,,4,2013-09-02 20:35:53,2013-09-02 20:35:53
1144,0,,4,2013-09-02 20:38:19,2013-09-02 20:38:19
1145,0,,4,2013-09-02 20:40:32,2013-09-02 20:40:32
1146,0,,4,2013-09-02 20:42:26,2013-09-02 20:42:26
1147,0,,4,2013-09-02 20:44:10,2013-09-02 20:44:10
1148,0,,4,2013-09-02 20:45:41,2013-09-02 20:45:41
1149,0,,4,2013-09-02 20:45:54,2013-09-02 20:45:54
1150,0,,4,2013-09-02 20:47:24,2013-09-02 20:47:24
1151,0,,4,2013-09-02 20:49:38,2013-09-02 20:49:38
1152,0,,4,2013-09-02 20:51:02,2013-09-02 20:51:02
1153,0,,4,2013-09-02 20:52:41,2013-09-02 20:52:41
1154,0,,4,2013-09-02 20:54:45,2013-09-02 20:54:45
1155,0,,4,2013-09-02 20:56:22,2013-09-02 20:56:22
1156,0,,4,2013-09-02 20:56:36,2013-09-02 20:56:36
1157,0,,4,2013-09-02 20:58:32,2013-09-02 20:58:32
1158,0,,4,2013-09-02 21:00:08,2013-09-02 21:00:08
1159,0,,4,2013-09-02 21:02:18,2013-09-02 21:02:18
1160,0,,4,2013-09-02 21:02:22,2013-09-02 21:02:22
1161,0,,4,2013-09-02 21:03:47,2013-09-02 21:03:47
1162,0,,4,2013-09-02 21:05:40,2013-09-02 21:05:40
1163,0,,4,2013-09-02 21:07:16,2013-09-02 21:07:16
1164,0,,4,2013-09-02 21:08:53,2013-09-02 21:08:53
1165,0,,4,2013-09-02 21:10:53,2013-09-02 21:10:53
1166,0,,4,2013-09-03 07:07:38,2013-09-03 07:07:38
1167,0,,4,2013-09-03 07:10:33,2013-09-03 07:10:33
1168,0,,4,2013-09-03 07:14:25,2013-09-03 07:14:25
1169,0,,4,2013-09-03 07:16:11,2013-09-03 07:16:11
1170,0,,4,2013-09-03 07:18:03,2013-09-03 07:18:03
1171,0,,4,2013-09-03 07:20:12,2013-09-03 07:20:12
1172,0,,4,2013-09-03 07:21:31,2013-09-03 07:21:31
1173,0,,4,2013-09-03 07:23:23,2013-09-03 07:23:23
1174,0,,4,2013-09-03 07:25:02,2013-09-03 07:25:02
1175,0,,4,2013-09-03 07:27:51,2013-09-03 07:27:51
1176,0,,4,2013-09-03 07:30:02,2013-09-03 07:30:02
1177,0,,4,2013-09-03 07:31:34,2013-09-03 07:31:34
1178,0,,4,2013-09-03 07:34:03,2013-09-03 07:34:03
1179,0,,4,2013-09-03 07:34:44,2013-09-03 07:34:44
1180,0,,4,2013-09-03 07:36:02,2013-09-03 07:36:02
1181,0,,4,2013-09-03 07:38:37,2013-09-03 07:38:37
1182,0,,4,2013-09-03 07:41:28,2013-09-03 07:41:28
1183,0,,4,2013-09-03 07:41:48,2013-09-03 07:41:48
1184,0,,4,2013-09-03 07:42:06,2013-09-03 07:42:06
1185,0,,4,2013-09-03 07:46:04,2013-09-03 07:46:04
1186,0,,4,2013-09-03 07:46:26,2013-09-03 07:46:26
1187,0,,4,2013-09-03 07:51:07,2013-09-03 07:51:07
1188,0,,4,2013-09-03 07:53:06,2013-09-03 07:53:06
1189,0,,4,2013-09-03 07:53:16,2013-09-03 07:53:16
1190,0,,4,2013-09-03 07:57:32,2013-09-03 07:57:32
1191,0,,4,2013-09-03 08:00:46,2013-09-03 08:00:46
1192,0,,4,2013-09-03 08:02:47,2013-09-03 08:02:47
1193,0,,4,2013-09-03 08:04:37,2013-09-03 08:04:37
1194,0,,4,2013-09-03 08:08:13,2013-09-03 08:08:13
1195,0,,4,2013-09-03 08:10:58,2013-09-03 08:10:58
1196,0,,4,2013-09-03 08:13:57,2013-09-03 08:13:57
1197,0,,4,2013-09-03 17:35:41,2013-09-03 17:35:41
1198,0,,4,2013-09-03 17:36:22,2013-09-03 17:36:22
1199,0,,4,2013-09-03 17:41:07,2013-09-03 17:41:07
1200,0,,4,2013-09-03 17:47:49,2013-09-03 17:47:49
1201,0,,4,2013-09-03 17:50:03,2013-09-03 17:50:03
1202,0,,4,2013-09-03 17:56:22,2013-09-03 17:56:22
1203,0,,4,2013-09-03 18:07:59,2013-09-03 18:07:59
1204,0,,4,2013-09-03 18:13:24,2013-09-03 18:13:24
1205,0,,4,2013-09-03 18:28:48,2013-09-03 18:28:48
1206,0,,4,2013-09-03 18:31:02,2013-09-03 18:31:02
1207,0,,4,2013-09-03 18:32:59,2013-09-03 18:32:59
1208,0,,4,2013-09-03 18:34:47,2013-09-03 18:34:47
1209,0,,4,2013-09-03 18:37:32,2013-09-03 18:37:32
1210,0,,4,2013-09-03 18:46:32,2013-09-03 18:46:32
1211,0,,4,2013-09-03 18:49:43,2013-09-03 18:49:43
1212,0,,4,2013-09-03 18:54:10,2013-09-03 18:54:10
1213,0,,4,2013-09-03 18:57:18,2013-09-03 18:57:18
1214,0,,4,2013-09-03 19:00:31,2013-09-03 19:00:31
1215,0,,4,2013-09-03 19:03:38,2013-09-03 19:03:38
1216,0,,4,2013-09-03 19:06:12,2013-09-03 19:06:12
1217,0,,4,2013-09-03 19:09:47,2013-09-03 19:09:47
1218,0,,4,2013-09-03 19:13:18,2013-09-03 19:13:18
1219,0,,4,2013-09-03 19:13:41,2013-09-03 19:13:41
1220,0,,4,2013-09-03 19:13:50,2013-09-03 19:13:50
1221,0,,4,2013-09-03 19:14:33,2013-09-03 19:14:33
1222,0,,4,2013-09-03 19:17:13,2013-09-03 19:17:13
1223,0,,4,2013-09-03 19:20:37,2013-09-03 19:20:37
1224,0,,4,2013-09-03 19:28:26,2013-09-03 19:28:26
1225,0,,4,2013-09-03 19:28:40,2013-09-03 19:28:40
1226,0,,4,2013-09-03 19:28:58,2013-09-03 19:28:58
1227,0,,4,2013-09-03 19:30:40,2013-09-03 19:30:40
1228,0,,4,2013-09-03 19:31:37,2013-09-03 19:31:37
1229,0,,4,2013-09-03 19:34:18,2013-09-03 19:34:18
1230,0,,4,2013-09-03 19:38:10,2013-09-03 19:38:10
1231,0,,4,2013-09-03 19:39:40,2013-09-03 19:39:40
1232,0,,4,2013-09-03 19:44:01,2013-09-03 19:44:01
1233,0,,4,2013-09-03 19:46:53,2013-09-03 19:46:53
1234,0,,4,2013-09-03 19:49:50,2013-09-03 19:49:50
1235,0,,4,2013-09-03 19:50:40,2013-09-03 19:50:40
1236,0,,4,2013-09-03 20:01:09,2013-09-03 20:01:09
1237,0,,4,2013-09-03 20:02:17,2013-09-03 20:02:17
1238,0,,4,2013-09-03 20:03:59,2013-09-03 20:03:59
1239,0,,4,2013-09-03 20:04:49,2013-09-03 20:04:49
1240,0,,4,2013-09-03 20:05:05,2013-09-03 20:05:05
1241,0,,4,2013-09-03 20:09:58,2013-09-03 20:09:58
1242,0,,4,2013-09-03 20:21:16,2013-09-03 20:21:16
1243,0,,4,2013-09-03 20:21:57,2013-09-03 20:21:57
1244,0,,4,2013-09-03 20:25:08,2013-09-03 20:25:08
1245,0,,4,2013-09-03 20:25:42,2013-09-03 20:25:42
1246,0,,4,2013-09-03 20:26:55,2013-09-03 20:26:55
1247,0,,4,2013-09-03 20:27:38,2013-09-03 20:27:38
1248,0,,4,2013-09-03 20:30:23,2013-09-03 20:30:23
1249,0,,4,2013-09-03 20:33:04,2013-09-03 20:33:04
1250,0,,4,2013-09-03 20:35:59,2013-09-03 20:35:59
1251,0,,4,2013-09-03 20:37:22,2013-09-03 20:37:22
1252,0,,4,2013-09-03 20:38:46,2013-09-03 20:38:46
1253,0,,4,2013-09-03 20:40:22,2013-09-03 20:40:22
1254,0,,4,2013-09-03 20:43:08,2013-09-03 20:43:08
1255,0,,4,2013-09-03 20:45:10,2013-09-03 20:45:10
1256,0,,4,2013-09-03 20:47:53,2013-09-03 20:47:53
1257,0,,4,2013-09-03 20:49:45,2013-09-03 20:49:45
1258,0,,4,2013-09-03 20:52:38,2013-09-03 20:52:38
1259,0,,4,2013-09-03 20:54:26,2013-09-03 20:54:26
1260,0,,4,2013-09-03 20:54:42,2013-09-03 20:54:42
1261,0,,4,2013-09-03 20:55:30,2013-09-03 20:55:30
1262,0,,4,2013-09-03 20:58:01,2013-09-03 20:58:01
1263,0,,4,2013-09-03 21:01:30,2013-09-03 21:01:30
1264,0,,4,2013-09-03 21:03:10,2013-09-03 21:03:10
1265,0,,4,2013-09-03 21:04:15,2013-09-03 21:04:15
1266,0,,4,2013-09-03 21:11:39,2013-09-03 21:11:39
1267,0,,4,2013-09-04 17:19:40,2013-09-04 17:19:40
1268,0,,4,2013-09-04 17:23:43,2013-09-04 17:23:43
1269,0,,4,2013-09-04 17:34:12,2013-09-04 17:34:12
1270,0,,4,2013-09-04 17:39:23,2013-09-04 17:39:23
1271,0,,4,2013-09-04 17:42:24,2013-09-04 17:42:24
1272,0,,4,2013-09-04 17:47:32,2013-09-04 17:47:32
1273,0,,4,2013-09-04 17:51:08,2013-09-04 17:51:08
1274,0,,4,2013-09-04 17:52:22,2013-09-04 17:52:22
1275,0,,4,2013-09-04 18:01:45,2013-09-04 18:01:45
1276,0,,4,2013-09-04 18:09:46,2013-09-04 18:09:46
1277,0,,4,2013-09-04 18:13:20,2013-09-04 18:13:20
1278,0,,4,2013-09-04 18:16:17,2013-09-04 18:16:17
1279,0,,4,2013-09-04 18:19:09,2013-09-04 18:19:09
1280,0,,4,2013-09-04 18:28:18,2013-09-04 18:28:18
1281,0,,4,2013-09-04 18:32:13,2013-09-04 18:32:13
1282,0,,4,2013-09-04 18:35:04,2013-09-04 18:35:04
1283,0,,4,2013-09-04 18:39:50,2013-09-04 18:39:50
1284,0,,4,2013-09-04 18:44:18,2013-09-04 18:44:18
1285,0,,4,2013-09-04 18:55:48,2013-09-04 18:55:48
1286,0,,4,2013-09-04 18:57:53,2013-09-04 18:57:53
1287,0,,4,2013-09-04 19:00:12,2013-09-04 19:00:12
1288,0,,4,2013-09-04 19:06:27,2013-09-04 19:06:27
1289,0,,4,2013-09-04 19:06:51,2013-09-04 19:06:51
1290,0,,4,2013-09-04 19:09:20,2013-09-04 19:09:20
1291,0,,4,2013-09-04 19:11:32,2013-09-04 19:11:32
1292,0,,4,2013-09-04 19:13:50,2013-09-04 19:13:50
1293,0,,4,2013-09-04 19:16:39,2013-09-04 19:16:39
1294,0,,4,2013-09-04 19:17:13,2013-09-04 19:17:13
1295,0,,4,2013-09-04 19:20:48,2013-09-04 19:20:48
1296,0,,4,2013-09-04 19:27:54,2013-09-04 19:27:54
1297,0,,4,2013-09-04 19:32:35,2013-09-04 19:32:35
1298,0,,4,2013-09-04 19:36:00,2013-09-04 19:36:00
1299,0,,4,2013-09-04 19:38:40,2013-09-04 19:38:40
1300,0,,4,2013-09-04 19:41:07,2013-09-04 19:41:07
1301,0,,4,2013-09-04 19:48:10,2013-09-04 19:48:10
1302,0,,4,2013-09-04 19:50:36,2013-09-04 19:50:36
1303,0,,4,2013-09-04 19:54:49,2013-09-04 19:54:49
1304,0,,4,2013-09-04 19:58:59,2013-09-04 19:58:59
1305,0,,4,2013-09-04 20:02:00,2013-09-04 20:02:00
1306,0,,4,2013-09-04 20:05:14,2013-09-04 20:05:14
1307,0,,4,2013-09-04 20:07:59,2013-09-04 20:07:59
1308,0,,4,2013-09-04 20:10:19,2013-09-04 20:10:19
1309,0,,4,2013-09-04 20:16:39,2013-09-04 20:16:39
1310,0,,4,2013-09-04 20:21:00,2013-09-04 20:21:00
1311,0,,4,2013-09-04 20:25:35,2013-09-04 20:25:35
1312,0,,4,2013-09-04 20:28:01,2013-09-04 20:28:01
1313,0,,4,2013-09-04 20:31:34,2013-09-04 20:31:34
1314,0,,4,2013-09-04 20:34:10,2013-09-04 20:34:10
1315,0,,4,2013-09-04 20:36:27,2013-09-04 20:36:27
1316,0,,4,2013-09-04 20:39:30,2013-09-04 20:39:30
1317,0,,4,2013-09-04 20:41:40,2013-09-04 20:41:40
1318,0,,4,2013-09-04 20:43:08,2013-09-04 20:43:08
1319,0,,4,2013-09-04 20:44:25,2013-09-04 20:44:25
1320,0,,4,2013-09-04 20:46:57,2013-09-04 20:46:57
1321,0,,4,2013-09-04 20:50:13,2013-09-04 20:50:13
1322,0,,4,2013-09-04 20:52:37,2013-09-04 20:52:37
1323,0,,4,2013-09-04 20:56:57,2013-09-04 20:56:57
1324,0,,4,2013-09-04 21:00:39,2013-09-04 21:00:39
1325,0,,4,2013-09-04 21:05:13,2013-09-04 21:05:13
1326,0,,4,2013-09-04 21:07:51,2013-09-04 21:07:51
1327,0,,4,2013-09-04 21:09:48,2013-09-04 21:09:48
1328,0,,4,2013-09-04 21:10:18,2013-09-04 21:10:18
1329,0,,4,2013-09-04 21:14:27,2013-09-04 21:14:27
1330,0,,4,2013-09-04 21:16:52,2013-09-04 21:16:52
1331,0,,4,2013-09-04 21:20:23,2013-09-04 21:20:23
1332,0,,4,2013-09-04 21:23:59,2013-09-04 21:23:59
1333,0,,4,2013-09-04 21:26:48,2013-09-04 21:26:48
1334,0,,4,2013-09-04 21:36:27,2013-09-04 21:36:27
1335,0,,4,2013-09-04 21:38:42,2013-09-04 21:38:42
1336,0,,4,2013-09-04 21:41:16,2013-09-04 21:41:16
1337,0,,4,2013-09-04 21:43:41,2013-09-04 21:43:41
1338,0,,4,2013-09-04 21:45:56,2013-09-04 21:45:56
1339,0,,4,2013-09-04 21:48:10,2013-09-04 21:48:10
1340,0,,4,2013-09-04 21:52:25,2013-09-04 21:52:25
1341,0,,4,2013-09-04 21:53:13,2013-09-04 21:53:13
1342,0,,4,2013-09-04 21:56:09,2013-09-04 21:56:09
1343,0,,4,2013-09-04 21:56:58,2013-09-04 21:56:58
1344,0,,4,2013-09-04 21:59:53,2013-09-04 21:59:53
1345,0,,4,2013-09-04 22:01:12,2013-09-04 22:01:12
