"Dataset","Number of the triple","Time"
"culture_medium","5900000","93.02910828590393"
"culture_medium","5910000","93.15496635437012"
"culture_medium","5920000","93.28418755531311"
"culture_medium","5930000","93.41039705276489"
"culture_medium","5940000","93.53374361991882"
"culture_medium","5950000","93.66051077842712"
"culture_medium","5960000","93.78655982017517"
"culture_medium","5970000","93.90973782539368"
"culture_medium","5980000","94.03799819946289"
"culture_medium","5990000","94.16790533065796"
"culture_medium","6000000","94.29207634925842"
"culture_medium","6010000","94.41357851028442"
"culture_medium","6020000","94.53587460517883"
"culture_medium","6030000","94.6579601764679"
"culture_medium","6040000","94.78057336807251"
"culture_medium","6050000","94.90262985229492"
"culture_medium","6060000","95.0244128704071"
"culture_medium","6070000","95.15051126480103"
"culture_medium","6080000","95.28512716293335"
"culture_medium","6090000","95.42578339576721"
"culture_medium","6100000","95.5516083240509"
"culture_medium","6110000","95.67771458625793"
"culture_medium","6120000","95.80419874191284"
"culture_medium","6130000","95.93898248672485"
"met_test","6140000","96.34498238563538"
"gc_content","6150000","96.94261956214905"
"gc_content","6160000","97.0621223449707"
"gc_content","6170000","97.18050169944763"
"gc_content","6180000","97.30188131332397"
"gc_content","6190000","97.42339420318604"
"gc_content","6200000","97.53991937637329"
"gc_content","6210000","97.66035437583923"
"gc_content","6220000","97.78453779220581"
"gc_content","6230000","97.91495728492737"
"gc_content","6240000","98.05456113815308"
"gc_content","6250000","98.19588899612427"
"gc_content","6260000","98.33116316795349"
"gc_content","6270000","98.46385145187378"
"gc_content","6280000","98.58572244644165"
"gc_content","6290000","98.70387983322144"
"multicellular_morphology","6300000","99.14638876914978"
"multicellular_morphology","6310000","99.30541348457336"
"multicellular_morphology","6320000","99.46597599983215"
"multicellular_morphology","6330000","99.62638115882874"
"multicellular_morphology","6340000","99.7853491306305"
"multicellular_morphology","6350000","99.93422842025757"
"multicellular_morphology","6360000","100.08882999420166"
"multicellular_morphology","6370000","100.24000549316406"
"murein","6380000","100.60481929779053"
"murein","6390000","100.73410296440125"
"strain_history","6400000","101.23990035057068"
"strain_history","6410000","101.38017058372498"
"strain_history","6420000","101.52045941352844"
"strain_history","6430000","101.66113018989563"
"strain_history","6440000","101.81006908416748"
"strain_history","6450000","101.9519555568695"
"strain_history","6460000","102.0981080532074"
"strain_history","6470000","102.23936581611633"
"strain_history","6480000","102.380211353302"
"strain_history","6490000","102.5211431980133"
"strain_history","6500000","102.66455149650574"
"strain_history","6510000","102.80948758125305"
"strain_history","6520000","102.95288228988647"
"strain_history","6530000","103.10037755966187"
"strain_history","6540000","103.2462511062622"
"strain_history","6550000","103.39320087432861"
"observation","6560000","103.76576519012451"
"observation","6570000","103.89085125923157"
"observation","6580000","104.01629829406738"
"observation","6590000","104.14195513725281"
"observation","6600000","104.26670980453491"
"observation","6610000","104.39166021347046"
"observation","6620000","104.51947474479675"
"compound_production","6630000","104.86263871192932"
"compound_production","6640000","105.00199151039124"
"strain_synonyms","6650000","106.9280641078949"
"strain_synonyms","6660000","107.05782532691956"
"strain_synonyms","6670000","107.18884921073914"
"strain_synonyms","6680000","107.3209822177887"
"strain_synonyms","6690000","107.45658016204834"
"strain_synonyms","6700000","107.59029412269592"
"strain_synonyms","6710000","107.72463202476501"
"strain_synonyms","6720000","107.86162853240967"
"strain_synonyms","6730000","107.99555778503418"
"strain_synonyms","6740000","108.1298098564148"
"strain_synonyms","6750000","108.26403069496155"
"strain_synonyms","6760000","108.39788627624512"
"strain_synonyms","6770000","108.53255271911621"
"strain_synonyms","6780000","108.66790509223938"
"strain_synonyms","6790000","108.80438995361328"
"strain_synonyms","6800000","108.93848657608032"
"strain_synonyms","6810000","109.0763750076294"
"strain_synonyms","6820000","109.21342468261719"
"strain_synonyms","6830000","109.35013198852539"
"strain_synonyms","6840000","109.48809361457825"
"strain_synonyms","6850000","109.62584567070007"
"strain_synonyms","6860000","109.7654800415039"
"strain_synonyms","6870000","109.90253400802612"
"strain_synonyms","6880000","110.03973698616028"
"strain_synonyms","6890000","110.17617511749268"
"strain_synonyms","6900000","110.32002353668213"
"strain_synonyms","6910000","110.46000838279724"
"strain_synonyms","6920000","110.60466313362122"
"strain_synonyms","6930000","110.74441242218018"
"strain_synonyms","6940000","110.8842704296112"
"strain_synonyms","6950000","111.02250981330872"
"strain_synonyms","6960000","111.16114544868469"
"strain_synonyms","6970000","111.29986047744751"
"strain_synonyms","6980000","111.43897533416748"
"strain_synonyms","6990000","111.57926344871521"
"strain_synonyms","7000000","111.71935391426086"
"strain_synonyms","7010000","111.86228823661804"
"strain_synonyms","7020000","112.00427985191345"
"strain_synonyms","7030000","112.14506435394287"
"strain_synonyms","7040000","112.2843325138092"
"strain_synonyms","7050000","112.42327284812927"
"strain_synonyms","7060000","112.56212377548218"
"strain_synonyms","7070000","112.7011923789978"
"strain_synonyms","7080000","112.84025120735168"
"strain_synonyms","7090000","112.98098945617676"
"strain_synonyms","7100000","113.1210584640503"
"strain_synonyms","7110000","113.2601592540741"
"strain_synonyms","7120000","113.39884948730469"
"strain_synonyms","7130000","113.5469958782196"
"strain_synonyms","7140000","113.68950271606445"
"strain_synonyms","7150000","113.82985949516296"
"strain_synonyms","7160000","113.96923971176147"
"strain_synonyms","7170000","114.10832118988037"
"strain_synonyms","7180000","114.25901675224304"
"strain_synonyms","7190000","114.39684963226318"
"strain_synonyms","7200000","114.53471684455872"
"strain_synonyms","7210000","114.67271542549133"
"strain_synonyms","7220000","114.8110568523407"
"strain_synonyms","7230000","114.94505381584167"
"strain_synonyms","7240000","115.07959389686584"
"strain_synonyms","7250000","115.21543335914612"
"strain_synonyms","7260000","115.35137867927551"
"strain_synonyms","7270000","115.58146095275879"
"strain_synonyms","7280000","115.71852111816406"
"strain_synonyms","7290000","115.85710883140564"
"strain_synonyms","7300000","115.99570345878601"
"strain_synonyms","7310000","116.13467741012573"
"strain_synonyms","7320000","116.27330350875854"
"strain_synonyms","7330000","116.41081380844116"
"strain_synonyms","7340000","116.54790115356445"
"strain_synonyms","7350000","116.68547987937927"
"strain_synonyms","7360000","116.82632255554199"
"strain_synonyms","7370000","116.96765232086182"
"strain_synonyms","7380000","117.10962963104248"
"strain_synonyms","7390000","117.24954795837402"
"strain_synonyms","7400000","117.39075660705566"
"strain_synonyms","7410000","117.5322048664093"
