"Dataset","Number of the triple","Time"
"strain_synonyms","7380000","140.34593081474304"
"strain_synonyms","7390000","140.51693272590637"
"strain_synonyms","7400000","140.68596816062927"
"strain_synonyms","7410000","140.85696959495544"
"strain_synonyms","7420000","141.02793383598328"
"strain_synonyms","7430000","141.204936504364"
"strain_synonyms","7440000","141.37502145767212"
"strain_synonyms","7450000","141.54002404212952"
"strain_synonyms","7460000","141.70998740196228"
"strain_synonyms","7470000","141.88503098487854"
"strain_synonyms","7480000","142.0509991645813"
"strain_synonyms","7490000","142.2216625213623"
"strain_synonyms","7500000","142.39466547966003"
"strain_synonyms","7510000","142.56969904899597"
"strain_synonyms","7520000","142.73266458511353"
"strain_synonyms","7530000","142.89766788482666"
"strain_synonyms","7540000","143.06266713142395"
"strain_synonyms","7550000","143.23666620254517"
"strain_synonyms","7560000","143.40466809272766"
"biosample","7570000","144.70567274093628"
"biosample","7580000","144.92167377471924"
"biosample","7590000","145.1277084350586"
"biosample","7600000","145.34167337417603"
"biosample","7610000","145.54967164993286"
"biosample","7620000","145.75367283821106"
"biosample","7630000","145.9676742553711"
"biosample","7640000","146.18567490577698"
"biosample","7650000","146.4006757736206"
"biosample","7660000","146.61867785453796"
"biosample","7670000","146.82567644119263"
"biosample","7680000","147.0356776714325"
"fa_meta","7690000","147.66287636756897"
"fa_meta","7700000","147.8149139881134"
"fa_meta","7710000","148.06788110733032"
"fa_profile","7720000","149.2379195690155"
"fa_profile","7730000","149.38688158988953"
"fa_profile","7740000","149.53588461875916"
"fa_profile","7750000","149.6849184036255"
"fa_profile","7760000","149.8378825187683"
"fa_profile","7770000","149.98988366127014"
"fa_profile","7780000","150.1399211883545"
"fa_profile","7790000","150.29391860961914"
"fa_profile","7800000","150.44892191886902"
"fa_profile","7810000","150.60692310333252"
"fa_profile","7820000","150.76188731193542"
"fa_profile","7830000","150.9178900718689"
"fa_profile","7840000","151.07392263412476"
"fa_profile","7850000","151.22589015960693"
"fa_profile","7860000","151.36592531204224"
"fa_profile","7870000","151.5178918838501"
"fa_profile","7880000","151.66788911819458"
"fa_profile","7890000","151.81689620018005"
"fa_profile","7900000","151.96893334388733"
"fa_profile","7910000","152.1105477809906"
"fa_profile","7920000","152.25560188293457"
"fa_profile","7930000","152.40463948249817"
"fa_profile","7940000","152.55565071105957"
"fa_profile","7950000","152.71068716049194"
"fa_profile","7960000","152.85564851760864"
"fa_profile","7970000","153.00565195083618"
"fa_profile","7980000","153.15368485450745"
"fa_profile","7990000","153.30269718170166"
"fa_profile","8000000","153.44870710372925"
"fa_profile","8010000","153.59474205970764"
"fa_profile","8020000","153.74370503425598"
"fa_profile","8030000","153.89774131774902"
"fa_profile","8040000","154.05670523643494"
"fa_profile","8050000","154.1993601322174"
"fa_profile","8060000","154.3483600616455"
"fa_profile","8070000","154.49236059188843"
"fa_profile","8080000","154.64539623260498"
"fa_profile","8090000","154.79636311531067"
"fa_profile","8100000","154.95139718055725"
"fa_profile","8110000","155.1033968925476"
"fa_profile","8120000","155.24536323547363"
"fa_profile","8130000","155.39339900016785"
"fa_profile","8140000","155.55639910697937"
"fa_profile","8150000","155.72536396980286"
"fa_profile","8160000","155.8693664073944"
"fa_profile","8170000","156.01840448379517"
"fa_profile","8180000","156.1714584827423"
"fa_profile","8190000","156.32440042495728"
"fa_profile","8200000","156.46541452407837"
"fa_profile","8210000","156.60144996643066"
"fa_profile","8220000","156.74841809272766"
"fa_profile","8230000","156.88645029067993"
"fa_profile","8240000","157.0234501361847"
"fa_profile","8250000","157.17108845710754"
"fa_profile","8260000","157.31508827209473"
"fa_profile","8270000","157.4660861492157"
"fa_profile","8280000","157.61112475395203"
"fa_profile","8290000","157.7571234703064"
"fa_profile","8300000","157.9020869731903"
"fa_profile","8310000","158.04609084129333"
"fa_profile","8320000","158.19912910461426"
"fa_profile","8330000","158.35012364387512"
"fa_profile","8340000","158.5102663040161"
"fa_profile","8350000","158.6612265110016"
"fa_profile","8360000","158.80622696876526"
"pigmentation","8370000","159.21995902061462"
"pigmentation","8380000","159.39299488067627"
"sequence","8390000","164.6336748600006"
"sequence","8400000","164.79267954826355"
"sequence","8410000","164.96671271324158"
"sequence","8420000","165.1287121772766"
"sequence","8430000","165.28871536254883"
"sequence","8440000","165.4427149295807"
"sequence","8450000","165.61367917060852"
"sequence","8460000","165.78571391105652"
"sequence","8470000","165.92967891693115"
"sequence","8480000","166.0797164440155"
"sequence","8490000","166.22471356391907"
"sequence","8500000","166.36568117141724"
"sequence","8510000","166.5027129650116"
"sequence","8520000","166.65271520614624"
"sequence","8530000","166.79471611976624"
"sequence","8540000","166.95168089866638"
"sequence","8550000","167.09936666488647"
"sequence","8560000","167.2503707408905"
"sequence","8570000","167.4263300895691"
"sequence","8580000","167.5873658657074"
"sequence","8590000","167.7303671836853"
"sequence","8600000","167.88136959075928"
"sequence","8610000","168.03036785125732"
"sequence","8620000","168.18033170700073"
"sequence","8630000","168.34133195877075"
"sequence","8640000","168.503333568573"
"sequence","8650000","168.65833353996277"
"sequence","8660000","168.83933663368225"
"sequence","8670000","168.99247884750366"
"sequence","8680000","169.15051364898682"
"sequence","8690000","169.31451392173767"
"sequence","8700000","169.4654779434204"
"sequence","8710000","169.62447881698608"
"sequence","8720000","169.78447937965393"
"sequence","8730000","169.93251252174377"
"sequence","8740000","170.09447979927063"
"sequence","8750000","170.25848078727722"
"sequence","8760000","170.41251301765442"
"sequence","8770000","170.55948138237"
"sequence","8780000","170.70551657676697"
"sequence","8790000","170.853511095047"
"sequence","8800000","170.99751710891724"
"sequence","8810000","171.14552092552185"
"sequence","8820000","171.2914867401123"
"sequence","8830000","171.43552112579346"
"sequence","8840000","171.5735161304474"
"sequence","8850000","171.71848440170288"
"sequence","8860000","171.8654854297638"
"sequence","8870000","172.0125229358673"
"sequence","8880000","172.1661868095398"
"sequence","8890000","172.31818985939026"
"sequence","8900000","172.46915817260742"
"sequence","8910000","172.61515760421753"
"sequence","8920000","172.7591905593872"
"sequence","8930000","172.9036819934845"
"sequence","8940000","173.07268238067627"
"sequence","8950000","173.23568558692932"
"sequence","8960000","173.3917214870453"
"sequence","8970000","173.53768301010132"
"sequence","8980000","173.68172192573547"
"sequence","8990000","173.82171845436096"
"sequence","9000000","173.97972059249878"
"sequence","9010000","174.1277210712433"
"sequence","9020000","174.28972172737122"
"sequence","9030000","174.4467225074768"
"sequence","9040000","174.59468913078308"
"sequence","9050000","174.74869585037231"
"sequence","9060000","174.892724275589"
"sequence","9070000","175.0327229499817"
"sequence","9080000","175.18368864059448"
"sequence","9090000","175.3356909751892"
"sequence","9100000","175.48472809791565"
"sequence","9110000","175.64769339561462"
"sequence","9120000","175.80772638320923"
"sequence","9130000","175.95469093322754"
"sequence","9140000","176.10469150543213"
"sequence","9150000","176.24969244003296"
"sequence","9160000","176.39469194412231"
"sequence","9170000","176.5327262878418"
"sequence","9180000","176.6797342300415"
"sequence","9190000","176.82373046875"
"sequence","9200000","176.96872854232788"
"sequence","9210000","177.11593651771545"
"sequence","9220000","177.27198600769043"
"sequence","9230000","177.4269471168518"
"sequence","9240000","177.57998824119568"
"sequence","9250000","177.72095155715942"
"sequence","9260000","177.87498593330383"
"sequence","9270000","178.02698397636414"
"sequence","9280000","178.17695236206055"
"sequence","9290000","178.33098554611206"
"sequence","9300000","178.4829967021942"
"sequence","9310000","178.63100910186768"
"sequence","9320000","178.77699398994446"
"sequence","9330000","178.92495918273926"
"sequence","9340000","179.07399535179138"
"sequence","9350000","179.22599744796753"
"sequence","9360000","179.37404346466064"
"sequence","9370000","179.5260419845581"
"sequence","9380000","179.67004084587097"
"sequence","9390000","179.8130066394806"
"sequence","9400000","179.96200847625732"
"sequence","9410000","180.11304235458374"
"sequence","9420000","180.26304078102112"
"sequence","9430000","180.4000449180603"
"sequence","9440000","180.54804372787476"
"sequence","9450000","180.70004534721375"
"sequence","9460000","180.85000920295715"
"sequence","9470000","181.0130476951599"
"sequence","9480000","181.1760482788086"
"sequence","9490000","181.3770227432251"
"sequence","9500000","181.53801107406616"
"sequence","9510000","181.67701411247253"
"sequence","9520000","181.82905340194702"
"sequence","9530000","181.969797372818"
"sequence","9540000","182.11346769332886"
"sequence","9550000","182.26246738433838"
"sequence","9560000","182.41347312927246"
"sequence","9570000","182.55443215370178"
"sequence","9580000","182.70443534851074"
"sequence","9590000","182.85243344306946"
"sequence","9600000","183.00143241882324"
"sequence","9610000","183.14347124099731"
"sequence","9620000","183.29543375968933"
"sequence","9630000","183.43646883964539"
"sequence","9640000","183.5754795074463"
"sequence","9650000","183.7164385318756"
"sequence","9660000","183.86343955993652"
"sequence","9670000","184.01059103012085"
"sequence","9680000","184.15755772590637"
"sequence","9690000","184.29959201812744"
"sequence","9700000","184.4485945701599"
"sequence","9710000","184.60355734825134"
"sequence","9720000","184.749591588974"
"sequence","9730000","184.89159154891968"
"sequence","9740000","185.03355956077576"
"sequence","9750000","185.1795949935913"
"sequence","9760000","185.32659459114075"
"sequence","9770000","185.48359441757202"
"sequence","9780000","185.63059782981873"
"sequence","9790000","185.77759671211243"
"sequence","9800000","185.9285957813263"
"sequence","9810000","186.08359622955322"
"sequence","9820000","186.23259592056274"
"sequence","9830000","186.39059829711914"
"sequence","9840000","186.5495958328247"
"sequence","9850000","186.6925985813141"
"sequence","9860000","186.84259915351868"
"sequence","9870000","186.99059963226318"
"sequence","9880000","187.15123867988586"
"sequence","9890000","187.29923939704895"
"sequence","9900000","187.45323729515076"
"sequence","9910000","187.60020184516907"
"sequence","9920000","187.74724006652832"
"sequence","9930000","187.904203414917"
"sequence","9940000","188.04545998573303"
"sequence","9950000","188.192462682724"
"sequence","9960000","188.3364610671997"
"sequence","9970000","188.48049640655518"
"sequence","9980000","188.62446546554565"
"sequence","9990000","188.76849746704102"
"sequence","10000000","188.91546249389648"
"sequence","10010000","189.06554222106934"
"sequence","10020000","189.20654273033142"
"sequence","10030000","189.35550808906555"
"sequence","10040000","189.4975438117981"
"sequence","10050000","189.64854645729065"
"sequence","10060000","189.81051063537598"
"sequence","10070000","189.98150944709778"
"sequence","10080000","190.15054488182068"
"sequence","10090000","190.30251169204712"
"sequence","10100000","190.44654607772827"
"sequence","10110000","190.61254787445068"
"sequence","10120000","190.76454639434814"
"sequence","10130000","190.93254780769348"
"sequence","10140000","191.07551312446594"
"sequence","10150000","191.24051570892334"
"sequence","10160000","191.40851354599"
"sequence","10170000","191.55255222320557"
"sequence","10180000","191.7085497379303"
"sequence","10190000","191.85855507850647"
"sequence","10200000","192.00655007362366"
"sequence","10210000","192.160089969635"
"sequence","10220000","192.30612635612488"
"sequence","10230000","192.4551317691803"
"sequence","10240000","192.60812830924988"
"sequence","10250000","192.759126663208"
"sequence","10260000","192.90912985801697"
"sequence","10270000","193.05555391311646"
"sequence","10280000","193.19959592819214"
"sequence","10290000","193.34455561637878"
"sequence","10300000","193.50255227088928"
"sequence","10310000","193.66255640983582"
"sequence","10320000","193.8185887336731"
"sequence","10330000","193.969553232193"
"sequence","10340000","194.12355542182922"
"sequence","10350000","194.26959586143494"
"sequence","10360000","194.4175910949707"
"sequence","10370000","194.55955910682678"
"sequence","10380000","194.70658898353577"
"sequence","10390000","194.8695924282074"
"sequence","10400000","195.00917410850525"
"sequence","10410000","195.16417264938354"
"sequence","10420000","195.310138463974"
"sequence","10430000","195.46017384529114"
"sequence","10440000","195.61217331886292"
"sequence","10450000","195.75114011764526"
"sequence","10460000","195.89413809776306"
"sequence","10470000","196.0411398410797"
"sequence","10480000","196.19317507743835"
"sequence","10490000","196.35217571258545"
"sequence","10500000","196.50317931175232"
"sequence","10510000","196.64714169502258"
"sequence","10520000","196.79017305374146"
"sequence","10530000","196.94222855567932"
"sequence","10540000","197.09491300582886"
"sequence","10550000","197.24291348457336"
"sequence","10560000","197.39391446113586"
"sequence","10570000","197.54291367530823"
"sequence","10580000","197.69291591644287"
"sequence","10590000","197.84687995910645"
"sequence","10600000","197.99191427230835"
"sequence","10610000","198.14588022232056"
"sequence","10620000","198.3548812866211"
"sequence","10630000","198.50391626358032"
"sequence","10640000","198.64791679382324"
"sequence","10650000","198.80893182754517"
"sequence","10660000","198.9608860015869"
"sequence","10670000","199.11188197135925"
"sequence","10680000","199.25592064857483"
"sequence","10690000","199.40088391304016"
"sequence","10700000","199.54691886901855"
"sequence","10710000","199.70588493347168"
"sequence","10720000","199.85288453102112"
"sequence","10730000","200.00092220306396"
"sequence","10740000","200.14788436889648"
"sequence","10750000","200.2938859462738"
"sequence","10760000","200.4398856163025"
"sequence","10770000","200.57988500595093"
"sequence","10780000","200.73488807678223"
"sequence","10790000","200.8849232196808"
"sequence","10800000","201.03488779067993"
"sequence","10810000","201.18488693237305"
"sequence","10820000","201.3368878364563"
"sequence","10830000","201.4799268245697"
"sequence","10840000","201.61888885498047"
"sequence","10850000","201.75989389419556"
"sequence","10860000","201.90292501449585"
"sequence","10870000","202.0469262599945"
"sequence","10880000","202.19747066497803"
"sequence","10890000","202.34243774414062"
"sequence","10900000","202.49547338485718"
"sequence","10910000","202.64051485061646"
"sequence","10920000","202.78656148910522"
"sequence","10930000","202.9295632839203"
"sequence","10940000","203.08156323432922"
"sequence","10950000","203.22558331489563"
"sequence","10960000","203.37258338928223"
"sequence","10970000","203.5206332206726"
"sequence","10980000","203.65863251686096"
"sequence","10990000","203.80760502815247"
"sequence","11000000","203.96262645721436"
"sequence","11010000","204.1146502494812"
"sequence","11020000","204.25564789772034"
"sequence","11030000","204.40064692497253"
"sequence","11040000","204.54664945602417"
"sequence","11050000","204.6856517791748"
"sequence","11060000","204.83468437194824"
"sequence","11070000","204.9806830883026"
"sequence","11080000","205.12365174293518"
"sequence","11090000","205.277685880661"
"sequence","11100000","205.45568823814392"
"sequence","11110000","205.60768604278564"
"sequence","11120000","205.76268601417542"
"sequence","11130000","205.90727305412292"
"sequence","11140000","206.07124257087708"
"sequence","11150000","206.2182743549347"
"sequence","11160000","206.36527514457703"
"sequence","11170000","206.51027965545654"
"sequence","11180000","206.65227508544922"
"sequence","11190000","206.80227899551392"
"sequence","11200000","206.9492449760437"
"sequence","11210000","207.08929252624512"
"sequence","11220000","207.24193167686462"
"sequence","11230000","207.39093112945557"
"sequence","11240000","207.53789973258972"
"sequence","11250000","207.6899333000183"
"sequence","11260000","207.83322739601135"
"sequence","11270000","207.99222588539124"
"sequence","11280000","208.14922761917114"
"sequence","11290000","208.3022301197052"
"sequence","11300000","208.45523309707642"
"sequence","11310000","208.61223316192627"
"sequence","11320000","208.91227054595947"
"sequence","11330000","209.07725548744202"
"sequence","11340000","209.2322916984558"
"sequence","11350000","209.38029289245605"
"sequence","11360000","209.53129243850708"
"sequence","11370000","209.69629287719727"
"sequence","11380000","209.84325790405273"
"sequence","11390000","209.9882616996765"
"sequence","11400000","210.1332938671112"
"sequence","11410000","210.28029608726501"
"sequence","11420000","210.4272940158844"
"sequence","11430000","210.5772626399994"
"sequence","11440000","210.72826266288757"
"sequence","11450000","210.87929892539978"
"sequence","11460000","211.03329753875732"
"sequence","11470000","211.1952977180481"
"sequence","11480000","211.3442611694336"
"sequence","11490000","211.48629689216614"
"sequence","11500000","211.63729882240295"
"sequence","11510000","211.78826570510864"
"sequence","11520000","211.94430136680603"
"sequence","11530000","212.10584568977356"
"sequence","11540000","212.2568826675415"
"sequence","11550000","212.4138844013214"
"sequence","11560000","212.5808870792389"
"sequence","11570000","212.73484897613525"
"sequence","11580000","212.89888215065002"
"sequence","11590000","213.04584860801697"
"sequence","11600000","213.21388745307922"
"sequence","11610000","213.36988496780396"
"sequence","11620000","213.5208842754364"
"sequence","11630000","213.6698865890503"
"sequence","11640000","213.82789278030396"
"sequence","11650000","213.99599647521973"
"sequence","11660000","214.1620388031006"
"sequence","11670000","214.34500360488892"
"met_antibiogram","11680000","215.5450096130371"
"met_antibiogram","11690000","215.6590085029602"
"met_antibiogram","11700000","215.77000832557678"
"met_antibiogram","11710000","215.8840446472168"
"met_antibiogram","11720000","216.00163316726685"
"met_antibiogram","11730000","216.11959266662598"
"met_antibiogram","11740000","216.24062824249268"
"kit_api_20e","11750000","217.19772362709045"
"kit_api_20e","11760000","217.34072303771973"
"kit_api_20e","11770000","217.46072220802307"
"kit_api_20e","11780000","217.58972668647766"
"kit_api_20e","11790000","217.71276450157166"
"kit_api_20e","11800000","217.84275817871094"
"kit_api_20e","11810000","217.9677596092224"
"kit_api_20ne","11820000","218.6225209236145"
"kit_api_20ne","11830000","218.74052262306213"
"kit_api_20ne","11840000","218.85655736923218"
"kit_api_20ne","11850000","218.97455430030823"
"kit_api_20ne","11860000","219.09152245521545"
"kit_api_20ne","11870000","219.21055150032043"
"kit_api_20ne","11880000","219.3255524635315"
"kit_api_20ne","11890000","219.44155526161194"
"kit_api_20ne","11900000","219.55155181884766"
"kit_api_20str","11910000","220.14455437660217"
"kit_api_50chac","11920000","220.88103103637695"
"kit_api_50chac","11930000","220.9860324859619"
"kit_api_50chac","11940000","221.08802914619446"
"kit_api_50chac","11950000","221.1910319328308"
"kit_api_50chac","11960000","221.29599523544312"
"kit_api_50chac","11970000","221.406996011734"
"kit_api_50chac","11980000","221.51599621772766"
"kit_api_50chac","11990000","221.6199986934662"
"kit_api_50chac","12000000","221.72404050827026"
"kit_api_50chac","12010000","221.83204102516174"
"kit_api_cam","12020000","222.9681339263916"
"kit_api_coryne","12030000","223.5921778678894"
"kit_api_coryne","12040000","223.7101764678955"
"kit_api_coryne","12050000","223.82717561721802"
"kit_api_coryne","12060000","223.95117902755737"
"kit_api_coryne","12070000","224.0622136592865"
"kit_api_coryne","12080000","224.18217849731445"
"kit_api_coryne","12090000","224.30217742919922"
"kit_api_coryne","12100000","224.4241931438446"
"is_link","12110000","225.56024932861328"
"is_link","12120000","225.72029876708984"
"is_link","12130000","225.87433338165283"
"is_link","12140000","226.04629921913147"
"is_link","12150000","226.20830130577087"
"is_link","12160000","226.36893820762634"
"is_link","12170000","226.53590154647827"
"is_link","12180000","226.6959478855133"
"is_link","12190000","226.85594773292542"
"is_link","12200000","227.0239496231079"
"is_link","12210000","227.1875593662262"
"is_link","12220000","227.35456109046936"
"is_link","12230000","227.51559352874756"
"is_link","12240000","227.67356038093567"
"is_link","12250000","227.82959628105164"
"is_link","12260000","228.00456380844116"
"is_link","12270000","228.17856240272522"
"is_link","12280000","228.35259699821472"
"is_link","12290000","228.52956295013428"
"is_link","12300000","228.69656658172607"
"is_link","12310000","228.8685655593872"
"is_link","12320000","229.04856872558594"
"is_link","12330000","229.22756481170654"
"is_link","12340000","229.41056561470032"
"is_link","12350000","229.58856678009033"
"is_link","12360000","229.77860760688782"
"is_link","12370000","229.94208312034607"
"is_link","12380000","230.11168217658997"
"is_link","12390000","230.2726821899414"
"is_link","12400000","230.4477183818817"
"is_link","12410000","230.60168290138245"
"is_link","12420000","230.7546832561493"
"is_link","12430000","230.90868544578552"
"is_link","12440000","231.07468461990356"
"is_link","12450000","231.2506844997406"
"is_link","12460000","231.43477153778076"
"is_link","12470000","231.58977103233337"
"is_link","12480000","231.74373650550842"
"is_link","12490000","231.9047360420227"
"is_link","12500000","232.06278157234192"
"is_link","12510000","232.21794199943542"
"is_link","12520000","232.37293791770935"
"is_link","12530000","232.52893805503845"
"is_link","12540000","232.6949746608734"
"is_link","12550000","232.85494208335876"
"is_link","12560000","233.022940158844"
"is_link","12570000","233.19597721099854"
"is_link","12580000","233.38509106636047"
"is_link","12590000","233.55694246292114"
"multimedia","12600000","234.07956862449646"
"multimedia","12610000","234.24663400650024"
"multimedia","12620000","234.4026336669922"
"multimedia","12630000","234.58564805984497"
"multimedia","12640000","234.76068115234375"
